,Hu0,a,error,skew,median,duration,r_value,p_value,swp
1235,0.692,0.044,1.043966056,0.3721932501,3.933333333,7.426232247,0.2770949454,1.82E-08,24.35538847
1236,0.692,0.048,1.140741425,0.4211890499,3.8,7.43644528,0.2869238267,5.33E-09,24.38182957
1237,0.692,0.052,1.292714341,0.2217918683,3.8,7.45154553,0.3348580796,6.55E-12,24.36888053
1238,0.692,0.056,1.392033779,0.2787854354,3.85,7.457059315,0.4063004704,2.72E-17,24.33504595
1239,0.692,0.06,1.939091781,0.2300604884,3.75,7.46984127,0.42018465,1.69E-18,24.37857143
1240,0.692,0.064,2.069688107,0.1471922857,3.816666667,7.489223058,0.3967037778,1.72E-16,24.36353383
1241,0.692,0.068,2.977475643,0.1277387561,3.733333333,7.501086048,0.4018387054,6.47E-17,24.35981621
1242,0.692,0.072,4.151276872,0.09084279911,3.75,7.506766917,0.4485326723,3.82E-21,24.34308688
1243,0.692,0.076,3.050150152,0.2241270821,3.7,7.521136174,0.479476952,2.50E-24,24.36549708
1244,0.692,0.08,4.279087764,0.09415357351,3.733333333,7.528738513,0.4684425649,3.72E-23,24.3264411
1245,0.692,0.084,4.373217488,0.01167674918,3.716666667,7.547953216,0.5242566343,1.50E-29,24.33682122
1246,0.692,0.088,4.444971593,0.1259520972,3.65,7.561403509,0.5215619902,3.25E-29,24.3278125
1247,0.692,0.092,4.424238538,0.05821776278,3.733333333,7.566583124,0.5379495187,2.62E-31,24.36006683
1248,0.692,0.096,4.573519983,0.05551202648,3.65,7.584126984,0.5642716384,6.36E-35,24.38345865
1249,0.692,0.1,6.115797923,-0.02992287244,3.733333333,7.586299081,0.5953685931,1.24E-39,24.35595238
1250,0.692,0.104,4.468885543,0.0005526752973,3.733333333,7.6,0.6213245687,5.66E-44,24.34298246
1251,0.692,0.108,6.074306955,-0.02521736237,3.733333333,7.606683375,0.6159501308,4.84E-43,24.30482456
1252,0.692,0.112,6.062896897,0.01265005399,3.716666667,7.6215,0.6000139509,1.78E-40,24.35229741
1253,0.692,0.116,6.146676731,0.02938755306,3.716666667,7.628320802,0.6556828651,2.17E-50,24.34835004
1254,0.692,0.12,6.276528349,-0.09760459739,3.7,7.645363409,0.6597602305,3.31E-51,24.36791667
1255,0.692,0.124,6.181968828,-0.04329953967,3.716666667,7.656307435,0.661510203,1.46E-51,24.34569758
1256,0.692,0.128,6.250389914,-0.06271827017,3.7,7.670843776,0.6934935185,1.71E-58,24.36507937
1257,0.692,0.132,6.218816872,-0.04739987374,3.683333333,7.682957393,0.6787669894,3.42E-55,24.36727235
1258,0.692,0.136,6.226467644,-0.1006320504,3.7,7.6839599,0.6995894324,6.40E-60,24.35739348
1259,0.692,0.14,6.265011292,-0.02696535158,3.683333333,7.70802005,0.7182367715,1.63E-64,24.3505848
1260,0.692,0.144,6.232194523,-0.05479062895,3.733333333,7.715956558,0.7208595641,3.43E-65,24.35449039
1261,0.692,0.148,6.244291277,-0.0347110465,3.683333333,7.723725982,0.7387127123,5.20E-70,24.33385547
1262,0.692,0.152,6.28482036,-0.007210407413,3.716666667,7.743166667,0.7528479191,2.69E-74,24.35515873
1263,0.692,0.156,6.274706902,-0.1101208815,3.716666667,7.747869674,0.7511924558,1.28E-73,24.37754804
1264,0.692,0.16,6.41641981,-0.06625664432,3.7,7.764076859,0.7579212426,1.17E-75,24.33047201
1265,0.692,0.164,6.438586726,-0.1052481043,3.733333333,7.769172932,0.7553013622,7.42E-75,24.37019632
1266,0.692,0.168,6.28951753,-0.1793888409,3.733333333,7.786048454,0.7792728343,1.38E-82,24.32951128
1267,0.692,0.172,6.359837175,-0.1475860854,3.716666667,7.793567251,0.7804750522,5.31E-83,24.37516708
1268,0.692,0.176,6.318717177,-0.08125594985,3.75,7.801336675,0.7812771343,2.81E-83,24.36338764
1269,0.692,0.18,6.463393769,-0.1754878692,3.716666667,7.820551378,0.7892826552,4.13E-86,24.33418964
1270,0.692,0.184,6.429543851,-0.1971515188,3.716666667,7.830242272,0.794061739,7.33E-88,24.31982038
1271,0.692,0.188,6.384342798,-0.1126966407,3.716666667,7.84925,0.79503566,1.93E-88,24.3690685
1272,0.692,0.192,6.447366499,-0.1310279395,3.716666667,7.84962406,0.8105106363,2.93E-94,24.35565998
1273,0.692,0.196,6.443945521,-0.1557753399,3.75,7.848788638,0.8017052687,9.27E-91,24.34053885
1274,0.692,0.2,6.440529904,-0.2151778378,3.733333333,7.867836257,0.8287575881,3.92E-102,24.37065581
1275,0.7,0,0.7596130864,0.200334097,10.31666667,7.454010025,0.06563342201,0.1907632785,24.66652047
1276,0.7,0.004,0.6387882491,0.5971771097,8.283333333,7.449498747,0.09442799194,0.05949836345,24.71725146
1277,0.7,0.008,0.5123507199,1.020764527,6.7,7.441708438,0.07186374108,0.1519073969,24.69231412
1278,0.7,0.012,0.4412531084,1.245837864,6.083333333,7.42729741,0.06558469322,0.1910935232,24.73220551
1279,0.7,0.016,0.2884146082,1.262518659,5.566666667,7.41163325,0.05440664652,0.278291431,24.69001671
1280,0.7,0.02,0.2351627164,1.674556929,5.283333333,7.398057644,0.06612690798,0.1874423821,24.71288638
1281,0.7,0.024,0.1518379662,1.606671491,5.15,7.394924812,0.1062498439,0.03386382231,24.68197577
1282,0.7,0.028,0.1310992047,1.777853551,4.883333333,7.392690058,0.1107334706,0.02698285322,24.71850459
1283,0.7,0.032,0.04021215568,1.271559449,4.883333333,7.387552214,0.132269718,0.008158739411,24.70300752
1284,0.7,0.036,0.09703256907,0.5143733283,4.633333333,7.400626566,0.210141273,2.32E-05,24.73732247
1285,0.7,0.04,0.09978500298,0.7893062599,4.616666667,7.399791145,0.2362854584,1.82E-06,24.70576441
1286,0.7,0.044,0.2603064946,0.9355702196,4.5,7.410839599,0.2636634216,9.04E-08,24.68736424
1287,0.7,0.048,0.4468741565,0.3610588483,4.466666667,7.423203843,0.2732663417,2.90E-08,24.71668755
1288,0.7,0.052,1.123688737,0.2778423432,4.266666667,7.438387636,0.3376136857,4.30E-12,24.69866332
1289,0.7,0.056,0.5493087408,0.4171332673,4.283333333,7.449289891,0.3607396089,1.05E-13,24.68715539
1290,0.7,0.06,1.578414834,0.4159138156,4.15,7.462113617,0.3836305256,1.94E-15,24.73065998
1291,0.7,0.064,1.789111291,0.2554784441,4.183333333,7.474185464,0.3998242013,9.52E-17,24.68813701
1292,0.7,0.068,1.33661632,0.3301262058,4.15,7.485714286,0.435273294,7.09E-20,24.73141186
1293,0.7,0.072,1.912949674,0.1772003181,4.083333333,7.493567251,0.418862015,2.21E-18,24.67416458
1294,0.7,0.076,2.046527486,0.1341344358,4.1,7.506015038,0.4444392195,9.54E-21,24.70586884
1295,0.7,0.08,2.08483514,0.1106553909,4.083333333,7.517961571,0.5085659874,1.24E-27,24.71140351
1296,0.7,0.084,2.804573886,0.09723294069,4.05,7.535,0.5464035451,1.64E-32,24.69285714
1297,0.7,0.088,4.173200859,0.005808241675,4,7.542606516,0.5491286586,8.35E-33,24.71292815
1298,0.7,0.092,4.150192407,0.02677927618,4.05,7.54427736,0.5730665342,3.33E-36,24.68799081
1299,0.7,0.096,4.221081902,0.04161907052,4,7.562238931,0.5704084531,8.20E-36,24.67982456
1300,0.7,0.1,4.267065157,0.01238218488,4,7.576106934,0.5723315494,4.28E-36,24.67310417
1301,0.7,0.104,4.264250869,-0.05229638952,3.966666667,7.581537176,0.6105816582,3.97E-42,24.69446533
1302,0.7,0.108,4.41663508,-0.156765028,3.95,7.596407686,0.6091875331,6.81E-42,24.68185046
1303,0.7,0.112,4.440009168,-0.03703829087,3.933333333,7.615705931,0.6337242425,3.39E-46,24.69035088
1304,0.7,0.116,6.001080606,-0.03111841144,3.933333333,7.629239766,0.63754923,6.68E-47,24.73736424
1305,0.7,0.12,4.385113239,0.04425140234,3.916666667,7.62898914,0.667233431,9.72E-53,24.69371345
1306,0.7,0.124,4.484430846,-0.01574839572,3.9,7.641436926,0.6672343888,9.72E-53,24.69154135
1307,0.7,0.128,6.082850241,-0.156825311,3.933333333,7.651461988,0.6797899217,2.04E-55,24.68995833
1308,0.7,0.132,4.445362407,-0.1432771275,3.933333333,7.65497076,0.7056616481,2.24E-61,24.68375104
1309,0.7,0.136,6.097091699,-0.09256057955,3.916666667,7.671846282,0.679464462,2.41E-55,24.68968254
1310,0.7,0.14,4.536754573,-0.06080382802,3.883333333,7.681787803,0.685515099,1.11E-56,24.69258563
1311,0.7,0.144,6.084279976,-0.002683587608,3.883333333,7.699164578,0.6978031728,1.69E-59,24.70177527
1312,0.7,0.148,6.095008887,-0.1028588121,3.9,7.701587302,0.7379374564,8.58E-70,24.70555556
1313,0.7,0.152,6.098193797,-0.2302489652,3.9,7.716123642,0.7691905237,3.20E-79,24.72980368
1314,0.7,0.156,6.135790815,-0.1976542818,3.9,7.729239766,0.7563783296,3.49E-75,24.67013367
1315,0.7,0.16,6.122849242,-0.0547551889,3.85,7.742272348,0.7633744349,2.34E-77,24.69663743
1316,0.7,0.164,6.13483459,-0.1288642696,3.883333333,7.745948204,0.7661857487,2.98E-78,24.68596491
1317,0.7,0.168,6.220421563,-0.1711083462,3.866666667,7.772013367,0.7644338957,1.08E-77,24.68233083
1318,0.7,0.172,6.205966671,-0.2313200134,3.866666667,7.770509607,0.7771494812,7.28E-82,24.68377193
1319,0.7,0.176,6.195289261,-0.2050358366,3.883333333,7.782790309,0.7882236406,9.94E-86,24.68233333
1320,0.7,0.18,6.214790928,-0.1417087956,3.833333333,7.812447786,0.7997618093,5.20E-90,24.67951128
1321,0.7,0.184,6.170492735,-0.02472538149,3.883333333,7.803,0.7733099303,8.95E-81,24.7086675
1322,0.7,0.188,6.242200402,-0.2368942755,3.866666667,7.822556391,0.8014006289,1.22E-90,24.71211362
1323,0.7,0.192,6.376679264,-0.203443183,3.85,7.82898914,0.8336062689,2.20E-104,24.68116124
1324,0.7,0.196,6.22728327,-0.1766857141,3.866666667,7.837176274,0.8220378393,3.96E-99,24.70657895
1325,0.7,0.2,6.215880955,-0.1566757276,3.866666667,7.857226399,0.8181630086,1.87E-97,24.65787385
1326,0.708,0,0.8401575998,0.3350504862,9.9,7.517982456,0.05513881359,0.2718651158,25.00967001
1327,0.708,0.004,0.6748121397,0.4932031998,9.15,7.509461153,0.03596359686,0.4737751013,25.01787803
1328,0.708,0.008,0.6319319905,0.6819581867,8.283333333,7.490893901,0.0444213118,0.3761738406,25.03155806
1329,0.708,0.012,0.5097330088,0.7684045503,7.666666667,7.467376775,0.1038644627,0.03809846716,25.02322473
1330,0.708,0.016,0.4513926298,0.8503857111,7.333333333,7.442418546,0.1004213014,0.0449961223,24.98024227
1331,0.708,0.02,0.3884463846,1.175983099,6.65,7.418045113,0.07929066405,0.1137977312,25.05457393
1332,0.708,0.024,0.3135590724,1.162701684,6.35,7.399644946,0.1347516069,0.00702786742,25.02790309
1333,0.708,0.028,0.2303749652,1.361988401,6.016666667,7.390873016,0.1267596386,0.01126694806,25.02972013
1334,0.708,0.032,0.3574583547,1.475282756,5.816666667,7.384920635,0.1911706777,0.000121964249,25.01131997
1335,0.708,0.036,0.1778071756,1.664114762,5.566666667,7.383876358,0.2013932209,5.08E-05,25.04747285
1336,0.708,0.04,0.1060840955,0.9041563355,5.366666667,7.397347536,0.2321998931,2.76E-06,25.03663325
1337,0.708,0.044,0.1120982639,1.77433476,5.15,7.388763576,0.2184667339,1.07E-05,25.04477861
1338,0.708,0.048,0.2002364185,0.710168681,5.05,7.402234754,0.3392653217,3.33E-12,25.03893066
1339,0.708,0.052,0.4632381236,0.6731504866,4.883333333,7.414849624,0.313639624,1.48E-10,25.01852548
1340,0.708,0.056,0.7077643455,0.4665363952,4.791666667,7.427729167,0.3504703641,5.29E-13,25.02497911
1341,0.708,0.06,0.7345790747,0.3361501781,4.716666667,7.433458647,0.3529471939,3.78E-13,24.99709691
1342,0.708,0.064,0.8013109733,0.4006320978,4.633333333,7.453508772,0.4251600736,6.04E-19,25.04801587
1343,0.708,0.068,1.177879711,0.1732223289,4.566666667,7.461403509,0.4072730614,2.25E-17,25.00891813
1344,0.708,0.072,1.221716205,0.1396553722,4.45,7.48512949,0.4471441355,5.22E-21,25.03306182
1345,0.708,0.076,1.2554635,0.1558412501,4.433333333,7.489891395,0.4658195587,6.97E-23,25.01718881
1346,0.708,0.08,1.967044542,0.3197682794,4.433333333,7.4955,0.468861182,2.97E-23,25.01319967
1347,0.708,0.084,2.004530248,0.2184196329,4.4,7.503675856,0.5005470458,1.09E-26,24.99968672
1348,0.708,0.088,2.043514153,0.0731400416,4.3,7.523224728,0.5213342458,3.47E-29,25.05446951
1349,0.708,0.092,2.747921675,0.02234210995,4.3,7.525396825,0.5536678746,1.99E-33,25.04703425
1350,0.708,0.096,2.905813627,-0.02034255756,4.283333333,7.541353383,0.5808055067,2.31E-37,25.04734754
1351,0.708,0.1,4.230534216,0.1044825491,4.216666667,7.55497076,0.6022890763,9.46E-41,25.02368421
1352,0.708,0.104,3.112868929,0.08199425812,4.233333333,7.569674185,0.5934437687,2.52E-39,25.02560568
1353,0.708,0.108,3.016018959,-0.05279344927,4.233333333,7.578446115,0.5909745632,6.18E-39,25.03520833
1354,0.708,0.112,4.311436261,0.02173616526,4.166666667,7.594820384,0.6111642198,3.16E-42,25.03746867
1355,0.708,0.116,4.175482004,-0.01786574634,4.15,7.605931495,0.639254496,3.21E-47,24.99525898
1356,0.708,0.12,4.33708524,0.003823647006,4.166666667,7.615622389,0.6491641513,4.15E-49,25.02516708
1357,0.708,0.124,4.226123354,-0.03317160358,4.116666667,7.62556391,0.6925919676,2.75E-58,25.05576441
1358,0.708,0.128,4.352603748,0.06054809952,4.15,7.629,0.668258721,4.42E-53,25.03711362
1359,0.708,0.132,4.333045631,-0.1208884625,4.133333333,7.64352548,0.7026598031,1.19E-60,25.05261069
1360,0.708,0.136,4.336162978,-0.1229615371,4.1,7.657477026,0.7102045324,1.72E-62,25.02690058
1361,0.708,0.14,4.551313163,-0.06964780343,4.066666667,7.669590643,0.7084988903,4.53E-62,25.03091061
1362,0.708,0.144,4.42250126,0.02711298805,4.05,7.679281537,0.7156537357,7.41E-64,25.01760652
1363,0.708,0.148,4.424468896,-0.1593811441,4.066666667,7.690142022,0.7344061793,8.21E-69,25.04187552
1364,0.708,0.152,4.369361006,-0.1297075874,4.016666667,7.709022556,0.7562655094,3.78E-75,25.02447786
1365,0.708,0.156,6.217821317,-0.1480040818,4.05,7.708939014,0.7660572605,3.28E-78,25.03961988
1366,0.708,0.16,6.023098479,-0.08593574316,4.033333333,7.721833333,0.7651123807,4.23E-78,25.01948622
1367,0.708,0.164,4.455907926,-0.02749281007,4,7.736925647,0.7682493397,6.46E-79,25.01871345
1368,0.708,0.168,6.063805183,-0.1596108717,4.016666667,7.748287385,0.7706662539,1.05E-79,25.05770677
1369,0.708,0.172,6.210693059,-0.1834765028,4.016666667,7.756223893,0.7792399515,1.41E-82,25.04933166
1370,0.708,0.176,6.040401324,-0.1878669917,4.016666667,7.765079365,0.7930403169,1.75E-87,25.03492063
1371,0.708,0.18,6.076741865,-0.1245666664,4,7.781537176,0.7895176505,3.39E-86,25.04862155
1372,0.708,0.184,6.091273248,-0.2511784292,4.016666667,7.793650794,0.8178243354,2.61E-97,25.03241437
1373,0.708,0.188,6.070671815,-0.159331774,3.983333333,7.803174603,0.8198099863,3.68E-98,25.03216374
1374,0.708,0.192,6.087136859,-0.2182672606,3.983333333,7.815956558,0.8098792614,5.30E-94,25.06677109
1375,0.708,0.196,6.279535135,-0.1322352495,3.983333333,7.82556391,0.8105009928,2.96E-94,25.04243943
1376,0.708,0.2,6.283015459,-0.1528640949,3.966666667,7.841938179,0.83328582,3.12E-104,25.03560986
1377,0.716,0,1.180578977,0.01833031822,11.85,7.584878864,0.02358688941,0.6385443979,25.36407686
1378,0.716,0.004,1.081324371,0.06164026876,11.25,7.575710109,0.03700867899,0.461012243,25.3700919
1379,0.716,0.008,1.085765097,0.2382482935,10.5,7.549039265,0.03862804931,0.4416196109,25.41752297
1380,0.716,0.012,1.094952636,0.4330051417,9.575,7.526879699,0.06763538371,0.1775550041,25.42161654
1381,0.716,0.016,0.9699598713,0.5746475079,9.375,7.503822055,0.1301167782,0.009268272661,25.3754386
1382,0.716,0.02,0.9442387425,0.8540782063,8.4125,7.47443609,0.1240347749,0.01316032898,25.34983292
1383,0.716,0.024,0.8333418403,1.000971273,7.816666667,7.444110276,0.1076105569,0.03163287313,25.37813283
1384,0.716,0.028,0.7629220332,1.252635492,7.216666667,7.423015873,0.1170065163,0.01939210653,25.35139933
1385,0.716,0.032,0.8111269368,1.285363164,6.8,7.398579783,0.1114526332,0.02599944624,25.41616541
1386,0.716,0.036,0.7516779328,1.545170994,6.433333333,7.38836675,0.1426328926,0.004306925796,25.37053049
1387,0.716,0.04,0.6172322072,1.744620427,6.116666667,7.381725146,0.1313783229,0.008602894088,25.36555973
1388,0.716,0.044,0.4962787784,1.461743449,5.9,7.375,0.2188966911,1.02E-05,25.3851086
1389,0.716,0.048,0.8043240316,1.314641773,5.633333333,7.38949457,0.2437039949,8.34E-07,25.39344194
1390,0.716,0.052,0.580893763,1.779262298,5.55,7.391374269,0.2390787517,1.36E-06,25.37414369
1391,0.716,0.056,0.4684426055,1.253227813,5.3,7.410066834,0.2554231773,2.31E-07,25.37713033
1392,0.716,0.06,0.6344260336,1.25706778,5.183333333,7.419987469,0.2820050537,9.92E-09,25.38375104
1393,0.716,0.064,0.9169876588,0.3973819795,5.016666667,7.431975773,0.3962992276,1.86E-16,25.38007519
1394,0.716,0.068,1.003745497,0.3266450417,4.933333333,7.444778613,0.4115719399,9.61E-18,25.40365497
1395,0.716,0.072,0.7513172004,0.4418765671,4.833333333,7.462823726,0.4211362788,1.39E-18,25.34851713
1396,0.716,0.076,1.198810045,0.2559506566,4.783333333,7.466332498,0.4528714472,1.43E-21,25.36867168
1397,0.716,0.08,1.352389496,0.1728406945,4.733333333,7.474519632,0.4553233243,8.14E-22,25.3627193
1398,0.716,0.084,1.931016903,0.2242629365,4.683333333,7.485380117,0.5126257831,4.04E-28,25.35365497
1399,0.716,0.088,1.914706882,0.1718189374,4.683333333,7.501253133,0.5272353246,6.31E-30,25.35509607
1400,0.716,0.092,2.040940445,0.06110494211,4.6,7.516708438,0.5342199346,8.03E-31,25.38907686
1401,0.716,0.096,2.913208705,-0.0179262243,4.583333333,7.531244779,0.5776138655,7.00E-37,25.34379699
1402,0.716,0.1,2.793138934,-0.01404035226,4.483333333,7.54770259,0.5831202077,1.02E-37,25.38368839
1403,0.716,0.104,2.983344677,-0.04590903118,4.483333333,7.554051796,0.5851835647,4.93E-38,25.34452799
1404,0.716,0.108,3.022178749,-0.1209505926,4.45,7.556641604,0.6101677422,4.66E-42,25.39394319
1405,0.716,0.112,4.249592204,-0.03744737062,4.433333333,7.569005848,0.6192301431,1.31E-43,25.35730994
1406,0.716,0.116,3.16122724,-0.1009626561,4.383333333,7.589891395,0.6232952781,2.55E-44,25.32926065
1407,0.716,0.12,3.081142452,-0.0213916137,4.35,7.595739348,0.6576764306,8.69E-51,25.36773183
1408,0.716,0.124,3.07170742,-0.07018737489,4.35,7.601083333,0.6668353304,8.75E-53,25.39670008
1409,0.716,0.128,4.314926932,-0.02189543937,4.3,7.61946533,0.6942559545,1.14E-58,25.38180869
1410,0.716,0.132,4.32181167,-0.1096508893,4.333333333,7.626065163,0.7100616569,1.86E-62,25.34463241
1411,0.716,0.136,4.346309675,-0.07460700311,4.283333333,7.645781119,0.7089045779,3.60E-62,25.33690476
1412,0.716,0.14,4.372581954,-0.08651628145,4.316666667,7.648036759,0.7186816606,1.25E-64,25.37399749
1413,0.716,0.144,4.353366616,-0.09582170066,4.25,7.665916667,0.7135373108,1.77E-63,25.37468672
1414,0.716,0.148,4.385898577,-0.02142279985,4.2,7.681537176,0.7278158697,5.04E-67,25.39521721
1415,0.716,0.152,4.286369065,-0.1826972405,4.216666667,7.69390142,0.7421485584,5.54E-71,25.35284043
1416,0.716,0.156,4.54508357,-0.1885797101,4.216666667,7.700501253,0.7681048048,7.19E-79,25.37042607
1417,0.716,0.16,4.465878508,-0.1721565153,4.183333333,7.708270677,0.7588440982,6.10E-76,25.34611529
1418,0.716,0.164,6.14524183,-0.1165370845,4.2,7.71679198,0.7451276864,7.71E-72,25.37591896
1419,0.716,0.168,4.299151301,-0.1466234607,4.183333333,7.727916667,0.7672282616,8.84E-79,25.37729741
1420,0.716,0.172,6.149098014,-0.1662137526,4.166666667,7.742857143,0.7870571041,2.60E-85,25.39333751
1421,0.716,0.176,6.165407455,-0.1982591948,4.15,7.761152882,0.7873504784,2.04E-85,25.39413116
1422,0.716,0.18,6.134794326,-0.1551572359,4.15,7.762322473,0.7938279626,8.95E-88,25.36524645
1423,0.716,0.184,6.166509097,-0.2113155999,4.15,7.772347536,0.804416746,8.10E-92,25.36929825
1424,0.716,0.188,4.608846931,-0.1570884202,4.133333333,7.786883876,0.8135437785,1.65E-95,25.37140769
1425,0.716,0.192,6.007027218,-0.2016971815,4.116666667,7.803091061,0.8092330149,9.69E-94,25.36919382
1426,0.716,0.196,6.022587136,-0.1872967263,4.1,7.817961571,0.8161438987,1.35E-96,25.37299499
1427,0.716,0.2,6.060168178,-0.2508454939,4.116666667,7.824644946,0.8327749134,5.42E-104,25.38456558
1428,0.724,0,1.50036888,-0.2845963316,13.85,7.650856307,0.01911283274,0.7034885562,25.71796157
1429,0.724,0.004,1.440062114,-0.138987596,13.1875,7.646345029,0.04099371431,0.4141438494,25.70100251
1430,0.724,0.008,1.321705029,-0.08160237135,12,7.632038429,0.06582216201,0.1894881002,25.72750627
1431,0.724,0.012,2.128313928,0.1218667601,11.6,7.610776942,0.102577542,0.04056378191,25.68197577
1432,0.724,0.016,1.746830706,0.2352558775,10.85,7.588596491,0.07602431253,0.1295156099,25.67736007
1433,0.724,0.02,1.844844773,0.557358397,10.05,7.548099415,0.1433114313,0.004124451964,25.71048454
1434,0.724,0.024,2.674490849,0.6300838406,9.6,7.522013367,0.07188497062,0.151786126,25.69024645
